# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	PARTIAL	PARTIAL_IDS	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	ALIGNMENT	STRUCTURE	PATTERNS
739	Jinman	star	ɕã₅₅	ɕ ã ⁵⁵	120	a	220	204 1014 1189	1430	nort2724	3 7 8	AXT	SA5	5	5.S.C 5.A.V 5.5.T	1.6 3.0 1.0	0	435	ɕ ã - ⁵⁵	c v t	33-1/ɕ 0/n 17-7/- 0/n
740	Mazhelong	star	ɕɚ̃₅₅	ɕ ə̃˞ ⁵⁵	120	a	220	204 1024 1189	1430	sout2730	3 7 8	AXT	SE5	7	7.S.C 7.E.V 7.5.T	1.6 3.0 1.0	0	435	ɕ ə̃˞ - ⁵⁵	c v t	33-1/ɕ 0/n 17-7/- 0/n
741	Dashi	star	ɕɚ̃₅₅	ɕ ə̃˞ ⁵⁵	120	a	220	204 1024 1189	1430	cent2004	3 7 8	AXT	SE5	1	1.S.C 1.E.V 1.5.T	1.6 3.0 1.0	0	435	ɕ ə̃˞ - ⁵⁵	c v t	33-1/ɕ 0/n 17-7/- 0/n
742	Zhoucheng	star	ɕɛ₅₅	ɕ ɛ ⁵⁵	120	a	220	204 1121 1189	1430	sout2730	3 7 8	AXT	SE5	9	9.S.C 9.E.V 9.5.T	1.6 3.0 1.0	0	435	ɕ ɛ - ⁵⁵	c v t	33-1/ɕ 0/n 17-7/- 0/n
743	Jinxing	star	ɕan₅₅	ɕ a n ⁵⁵	120	a	220	204 997 107 1189	1430	cent2004	3 7 4 8	AXLT	SAN5	6	6.S.C 6.A.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	0	435	ɕ a n ⁵⁵	c v c t	33-1/ɕ 0/n 17-7/- 0/n
744	Tuolo	star	ɕaŋ₅₅	ɕ a ŋ ⁵⁵	120	a	220	204 997 801 1189	1430	nort2724	3 7 4 8	AXLT	SAN5	8	8.S.C 8.A.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	0	435	ɕ a ŋ ⁵⁵	c v c t	33-1/ɕ 0/n 17-7/- 0/n
745	Enqi	star	ɕæ₂₄	ɕ æ ²⁴	120	a	220	204 1087 1156	1430	nort2724	3 7 8	AXT	SE2	3	3.S.C 3.E.V 3.2.T	1.6 3.0 1.0	0	435	ɕ æ - ²⁴	c v t	33-1/ɕ 0/n 17-7/- 0/n
746	Ega	star	ɕa₅₅	ɕ a ⁵⁵	120	a	220	204 997 1189	1430	nort2724	3 7 8	AXT	SA5	2	2.S.C 2.A.V 2.5.T	1.6 3.0 1.0	0	435	ɕ a - ⁵⁵	c v t	33-1/ɕ 0/n 17-7/- 0/n
#
747	Gongxing	stone	ʣu₂₁qʰwɛ₅₅	dz u ²¹ + qʰ w ɛ ⁵⁵	122	ab	221 222	20 868 1152 759 462 1121 1189	857	nort2724	2 7 8 9 1 6 7 8	AXT_ACXT	CY3_KWE5	4	4.C.C 4.Y.V 4.3.T 4._._ 4.K.C 4.W.C 4.E.V 4.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	436 440	dz u - ²¹ ◦ qʰ w ɛ ⁵⁵	c v t + c c v t	71-1/ʈʂ 0/n 60-1/w 0/n + 0/n 0/n 0/n 0/n
748	Jinman	stone	ʈo₂₁	ʈ o ²¹	121	a	221	717 887 1152	857	nort2724	1 7 8	AXT	TU3	5	5.T.C 5.U.V 5.3.T	1.6 3.0 1.0	0	436	ʈ o - ²¹	c v t	71-1/ʈʂ 0/n 60-1/w 0/n
749	Mazhelong	stone	ʦʰɤ₄₂	tsʰ ɤ ⁴²	121	a	221	13 947 1175	857	sout2730	2 7 8	AXT	CE3	7	7.C.C 7.E.V 7.3.T	1.6 3.0 1.0	0	436	tsʰ ɤ - ⁴²	c v t	71-1/ʈʂ 0/n 60-1/w 0/n
750	Dashi	stone	t͡ʂow₄₂	ʈʂ o w ⁴²	121	a	221	699 887 462 1175	857	cent2004	2 7 6 8	AXLT	CUW3	1	1.C.C 1.U.V 1.W.c 1.3.T	1.6 3.0 1.1 1.0	0	436	ʈʂ o w ⁴²	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
751	Zhoucheng	stone	ʦow₄₂	ts o w ⁴²	121	a	221	15 887 462 1175	857	sout2730	2 7 6 8	AXLT	CUW3	9	9.C.C 9.U.V 9.W.c 9.3.T	1.6 3.0 1.1 1.0	0	436	ts o w ⁴²	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
752	Jinxing	stone	ʦow₄₂	ts o w ⁴²	121	a	221	15 887 462 1175	857	cent2004	2 7 6 8	AXLT	CUW3	6	6.C.C 6.U.V 6.W.c 6.3.T	1.6 3.0 1.1 1.0	0	436	ts o w ⁴²	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
753	Tuolo	stone	diw₄₂	d i w ⁴²	121	a	221	145 1076 462 1175	857	nort2724	1 7 6 8	AXLT	TIW3	8	8.T.C 8.I.V 8.W.c 8.3.T	1.6 3.0 1.1 1.0	0	436	d i w ⁴²	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
754	Enqi	stone	tiw₂₁	t i w ²¹	121	a	221	120 1076 462 1152	857	nort2724	1 7 6 8	AXLT	TIW3	3	3.T.C 3.I.V 3.W.c 3.3.T	1.6 3.0 1.1 1.0	0	436	t i w ²¹	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
755	Ega	stone	ʨiw₄₂	tɕ i w ⁴²	121	a	221	200 1076 462 1175	857	nort2724	2 7 6 8	AXLT	CIW3	2	2.C.C 2.I.V 2.W.c 2.3.T	1.6 3.0 1.1 1.0	0	436	tɕ i w ⁴²	c v c t	71-1/ʈʂ 0/n 60-1/w 0/n
756	Jinman	stone	da₄₂ŋã₂₁	d a ⁴² + ŋ ã ²¹	123	cd	223 224	145 997 1175 801 1014 1152	857	nort2724	1 7 8 9 4 7 8	AXT_AXT	TA3_NA3	5	5.T.C 5.A.V 5.3.T 5._._ 5.N.C 5.A.V 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	436 447	d a - ⁴² ◦ ŋ ã ²¹	c v t + c v t	71-1/ʈʂ 0/n 60-1/w 0/n + 0/n 0/n 0/n
#
757	Gongxing	sun	ɲi₂₄	ɲ i ²⁴	124	a	225	595 1076 1156	1343	nort2724	4 7 8	AXT	NI2	4	4.N.C 4.I.V 4.2.T	1.6 3.0 1.0	0	449	ɲ i ²⁴	c v t	51-7/l 0/n 0/n
758	Jinman	sun	ɲi₅₅	ɲ i ⁵⁵	124	a	225	595 1076 1189	1343	nort2724	4 7 8	AXT	NI5	5	5.N.C 5.I.V 5.5.T	1.6 3.0 1.0	0	449	ɲ i ⁵⁵	c v t	51-7/l 0/n 0/n
759	Mazhelong	sun	ɲɛ₄₄	ɲ ɛ ⁴⁴	124	a	225	595 1121 1178	1343	sout2730	4 7 8	AXT	NE5	7	7.N.C 7.E.V 7.5.T	1.6 3.0 1.0	0	449	ɲ ɛ ⁴⁴	c v t	51-7/l 0/n 0/n
760	Dashi	sun	jen₄₄	j e n ⁴⁴	124	a	225	570 1089 107 1178	1343	cent2004	6 7 4 8	AXLT	JEN5	1	1.J.C 1.E.V 1.N.c 1.5.T	1.6 3.0 1.1 1.0	0	448	j e n ⁴⁴	c v c t	37-1/j 0/n 7-11/n 0/n
761	Zhoucheng	sun	mi₄₄	m i ⁴⁴	124	a	225	241 1076 1178	1343	sout2730	4 7 8	AXT	MI5	9	9.M.C 9.I.V 9.5.T	1.6 3.0 1.0	0	456	m i ⁴⁴	c v t	0/n 0/n 0/n
762	Jinxing	sun	jjen₄₄	jː e n ⁴⁴	124	a	225	578 1089 107 1178	1343	cent2004	6 7 4 8	AXLT	JEN5	6	6.J.C 6.E.V 6.N.c 6.5.T	1.6 3.0 1.1 1.0	0	448	jː e n ⁴⁴	c v c t	37-1/j 0/n 7-11/n 0/n
763	Tuolo	sun	jjen₄₂	jː e n ⁴²	124	a	225	578 1089 107 1175	1343	nort2724	6 7 4 8	AXLT	JEN3	8	8.J.C 8.E.V 8.N.c 8.3.T	1.6 3.0 1.1 1.0	0	448	jː e n ⁴²	c v c t	37-1/j 0/n 7-11/n 0/n
764	Enqi	sun	ɲi₅₅	ɲ i ⁵⁵	124	a	225	595 1076 1189	1343	nort2724	4 7 8	AXT	NI5	3	3.N.C 3.I.V 3.5.T	1.6 3.0 1.0	0	449	ɲ i ⁵⁵	c v t	51-7/l 0/n 0/n
765	Ega	sun	ɲi₄₄	ɲ i ⁴⁴	124	a	225	595 1076 1178	1343	nort2724	4 7 8	AXT	NI5	2	2.N.C 2.I.V 2.5.T	1.6 3.0 1.0	0	449	ɲ i ⁴⁴	c v t	51-7/l 0/n 0/n
#
766	Gongxing	swim	ɕi₂₂qoŋ₅₅	ɕ i ²² + q o ŋ ⁵⁵	125	ac	226 227	204 1076 1150 757 887 801 1189	1439	nort2724	3 7 8 9 1 7 4 8	AXT_AXLT	SI1_KUN5	4	4.S.C 4.I.V 4.1.T 4._._ 4.K.C 4.U.V 4.N.c 4.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	457 460	ɕ i ²² ◦ q o ŋ ⁵⁵	c v t + c v c t	64-1/s 0/n 0/n + 138-1/Ø 0/n 126-2/ŋ 0/n
767	Jinman	swim	ɕyj₂₂lu₂₁	ɕ y j ²² + l u ²¹	128	ce	227 228	204 1047 570 1150 554 868 1152	1439	nort2724	3 7 6 8 9 5 7 8	AXLT_AXT	SYJ1_LY3	5	5.S.C 5.Y.V 5.J.c 5.1.T 5._._ 5.L.C 5.Y.V 5.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	459 458	ɕ y j ²² ◦ l u ²¹	c v c t + c v t	1-4/ɕ 0/n 27-20/j 0/n + 67-6/p 0/n 0/n
768	Mazhelong	swim	ʦʰɛ₃₁ɕu₃₃si₅₅	tsʰ ɛ ³¹ + ɕ u ³³ + s i ⁵⁵	130	fca	229 227 226	13 1121 1162 204 868 1161 89 1076 1189	1439	sout2730	2 7 8 9 3 7 8 9 3 7 8	AXT_AXT_AXT	CE3_SY4_SI5	7	7.C.C 7.E.V 7.3.T 7._._ 7.S.C 7.Y.V 7.4.T 7._._ 7.S.C 7.I.V 7.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	457 462 471	tsʰ ɛ ³¹ ◦ ɕ u - ³³ ◦ s i ⁵⁵	c v t + c v t + c v t	64-1/s 0/n 0/n + 28-1/Ø 0/n 95-3/- 0/n + 0/n 0/n 0/n
769	Dashi	swim	se₃₃pe₂₁	s e ³³ + p e ²¹	126	ab	226 230	89 1089 1161 291 1089 1152	1439	cent2004	3 7 8 9 1 7 8	AXT_AXT	SE4_PE3	1	1.S.C 1.E.V 1.4.T 1._._ 1.P.C 1.E.V 1.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	457 458	s e ³³ ◦ p e ²¹	c v t + c v t	64-1/s 0/n 0/n + 67-6/p 0/n 0/n
770	Zhoucheng	swim	se₃₃ʦʰi₅₅kʰow₅₅	s e ³³ + tsʰ i ⁵⁵ + kʰ o w ⁵⁵	127	ahd	226 231 232	89 1089 1161 13 1076 1189 820 887 462 1189	1439	sout2730	3 7 8 9 2 7 8 9 1 7 6 8	AXT_AXT_AXLT	SE4_CI5_KUW5	9	9.S.C 9.E.V 9.4.T 9._._ 9.C.C 9.I.V 9.5.T 9._._ 9.K.C 9.U.V 9.W.c 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	457 462 460	s e ³³ ◦ tsʰ i - ⁵⁵ ◦ kʰ o w ⁵⁵	c v t + c v t + c v c t	64-1/s 0/n 0/n + 28-1/Ø 0/n 95-3/- 0/n + 138-1/Ø 0/n 126-2/ŋ 0/n
771	Jinxing	swim	se₃₃pe₂₁	s e ³³ + p e ²¹	126	ab	226 230	89 1089 1161 291 1089 1152	1439	cent2004	3 7 8 9 1 7 8	AXT_AXT	SE4_PE3	6	6.S.C 6.E.V 6.4.T 6._._ 6.P.C 6.E.V 6.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	457 458	s e ³³ ◦ p e ²¹	c v t + c v t	64-1/s 0/n 0/n + 67-6/p 0/n 0/n
772	Tuolo	swim	fɤ₃₅ɕyj₃₃	f ɤ ³⁵ + ɕ y j ³³	132	gc	233 227	452 947 1165 204 1047 570 1161	1439	nort2724	3 7 8 9 3 7 6 8	AXT_AXLT	BE2_SYJ4	8	8.B.C 8.E.V 8.2.T 8._._ 8.S.C 8.Y.V 8.J.c 8.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	472 462	f ɤ ³⁵ ◦ ɕ y j ³³	c v t + c v c t	0/n 0/n 0/n + 28-1/Ø 0/n 95-3/- 0/n
773	Enqi	swim	sɛ₂₄ɕyj₂₂	s ɛ ²⁴ + ɕ y j ²²	125	ac	226 227	89 1121 1156 204 1047 570 1150	1439	nort2724	3 7 8 9 3 7 6 8	AXT_AXLT	SE2_SYJ1	3	3.S.C 3.E.V 3.2.T 3._._ 3.S.C 3.Y.V 3.J.c 3.1.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	457 462	s ɛ ²⁴ ◦ ɕ y j ²²	c v t + c v c t	64-1/s 0/n 0/n + 28-1/Ø 0/n 95-3/- 0/n
774	Ega	swim	ɕyj₂₂qu₅₅	ɕ y j ²² + q u ⁵⁵	129	cd	227 232	204 1047 570 1150 757 868 1189	1439	nort2724	3 7 6 8 9 1 7 8	AXLT_AXT	SYJ1_KY5	2	2.S.C 2.Y.V 2.J.c 2.1.T 2._._ 2.K.C 2.Y.V 2.5.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	459 460	ɕ y j ²² ◦ q u - ⁵⁵	c v c t + c v t	1-4/ɕ 0/n 27-20/j 0/n + 138-1/Ø 0/n 126-2/ŋ 0/n
#
775	Gongxing	tail	mu₂₂qwa₂₄	m u ²² + q w a ²⁴	133	cd	234 235	241 868 1150 757 462 997 1156	1220	nort2724	4 7 8 9 1 6 7 8	AXT_ACXT	MY1_KWA2	4	4.M.C 4.Y.V 4.1.T 4._._ 4.K.C 4.W.C 4.A.V 4.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	475 476	m u ²² ◦ q w a ²⁴	c v t + c c v t	140-12/m 0/n 0/n + 45-10/k 83-3/w 0/n 0/n
776	Jinman	tail	mo₂₂qwa₄₄	m o ²² + q w a ⁴⁴	133	cd	234 235	241 887 1150 757 462 997 1178	1220	nort2724	4 7 8 9 1 6 7 8	AXT_ACXT	MU1_KWA5	5	5.M.C 5.U.V 5.1.T 5._._ 5.K.C 5.W.C 5.A.V 5.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	475 476	m o ²² ◦ q w a ⁴⁴	c v t + c c v t	140-12/m 0/n 0/n + 45-10/k 83-3/w 0/n 0/n
777	Mazhelong	tail	mi₃₃	m i ³³	134	e	236	241 1076 1161	1220	sout2730	4 7 8	AXT	MI4	7	7.M.C 7.I.V 7.4.T	1.6 3.0 1.0	0	475	m i ³³	c v t	140-12/m 0/n 0/n
778	Dashi	tail	wɤ₃₃to₅₅	w ɤ ³³ + t o ⁵⁵	136	ab	237 238	462 947 1161 120 887 1189	1220	cent2004	6 7 8 9 1 7 8	AXT_AXT	WE4_TU5	1	1.W.C 1.E.V 1.4.T 1._._ 1.T.C 1.U.V 1.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	473 474	w ɤ ³³ ◦ t o ⁵⁵	c v t + c v t	0/n 0/n 0/n + 59-9/t 0/n 0/n
779	Zhoucheng	tail	mi₄₂tu₃₅	m i ⁴² + t u ³⁵	135	eb	236 238	241 1076 1175 120 868 1165	1220	sout2730	4 7 8 9 1 7 8	AXT_AXT	MI3_TY2	9	9.M.C 9.I.V 9.3.T 9._._ 9.T.C 9.Y.V 9.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	475 474	m i ⁴² ◦ t u ³⁵	c v t + c v t	140-12/m 0/n 0/n + 59-9/t 0/n 0/n
780	Jinxing	tail	ɤ̃₃₃tɤ̃₅₅	ɤ̃ ³³ + t ɤ̃ ⁵⁵	136	ab	237 238	948 1161 120 948 1189	1220	cent2004	7 8 9 1 7 8	XT_AXT	E4_TE5	6	6.E.V 6.4.T 6._._ 6.T.C 6.E.V 6.5.T	3.0 1.0 0.0 1.6 3.0 1.0	0	483 474	ɤ̃ ³³ ◦ t ɤ̃ ⁵⁵	v t + c v t	0/n 0/n + 59-9/t 0/n 0/n
781	Tuolo	tail	mɔ₄₂qɔ₄₂	m ɔ ⁴² + q ɔ ⁴²	133	cd	234 235	241 916 1175 757 916 1175	1220	nort2724	4 7 8 9 1 7 8	AXT_AXT	MU3_KU3	8	8.M.C 8.U.V 8.3.T 8._._ 8.K.C 8.U.V 8.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	475 476	m ɔ ⁴² ◦ q - ɔ ⁴²	c v t + c v t	140-12/m 0/n 0/n + 45-10/k 83-3/w 0/n 0/n
782	Enqi	tail	mæ₂₂qwa₅₅	m æ ²² + q w a ⁵⁵	133	cd	234 235	241 1087 1150 757 462 997 1189	1220	nort2724	4 7 8 9 1 6 7 8	AXT_ACXT	ME1_KWA5	3	3.M.C 3.E.V 3.1.T 3._._ 3.K.C 3.W.C 3.A.V 3.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	475 476	m æ ²² ◦ q w a ⁵⁵	c v t + c c v t	140-12/m 0/n 0/n + 45-10/k 83-3/w 0/n 0/n
783	Ega	tail	mu₂₂qwa₄₄	m u ²² + q w a ⁴⁴	133	cd	234 235	241 868 1150 757 462 997 1178	1220	nort2724	4 7 8 9 1 6 7 8	AXT_ACXT	MY1_KWA5	2	2.M.C 2.Y.V 2.1.T 2._._ 2.K.C 2.W.C 2.A.V 2.5.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	475 476	m u ²² ◦ q w a ⁴⁴	c v t + c c v t	140-12/m 0/n 0/n + 45-10/k 83-3/w 0/n 0/n
#
784	Gongxing	that	twa₅₅ɣǝ₂₁	t w a ⁵⁵ + ɣ ə ²¹	137	ij	239 240	120 462 997 1189 780 1022 1152	78	nort2724	1 6 7 8 9 3 7 8	ACXT_AXT	TWA5_GE3	4	4.T.C 4.W.C 4.A.V 4.5.T 4._._ 4.G.C 4.E.V 4.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	488 489	t w a ⁵⁵ ◦ ɣ ə ²¹	c c v t + c v t	59-9/t 137-8/- 0/n 0/n + 57-1/Ø 0/n 0/n
785	Jinman	that	tõ₅₅	t õ ⁵⁵	138	j	240	120 883 1189	78	nort2724	1 7 8	AXT	TU5	5	5.T.C 5.U.V 5.5.T	1.6 3.0 1.0	0	488	t - õ ⁵⁵	c v t	59-9/t 137-8/- 0/n 0/n
786	Mazhelong	that	pu₃₃ʦoŋ₂₁	p u ³³ + ts o ŋ ²¹	140	fg	241 242	291 868 1161 15 887 801 1152	78	sout2730	1 7 8 9 2 7 4 8	AXT_AXLT	PY4_CUN3	7	7.P.C 7.Y.V 7.4.T 7._._ 7.C.C 7.U.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	486 493	p u ³³ ◦ ts o ŋ ²¹	c v t + c v c t	136-1/Ø 0/n 0/n + 0/n 0/n 0/n 0/n
787	Dashi	that	na₅₅	n a ⁵⁵	141	a	243	107 997 1189	78	cent2004	4 7 8	AXT	NA5	1	1.N.C 1.A.V 1.5.T	1.6 3.0 1.0	0	484	n a ⁵⁵	c v t	6-3/n 0/n 0/n
788	Zhoucheng	that	na₅₅wi₃₃	n a ⁵⁵ + w i ³³	142	ah	243 244	107 997 1189 462 1076 1161	78	sout2730	4 7 8 9 6 7 8	AXT_AXT	NA5_WI4	9	9.N.C 9.A.V 9.5.T 9._._ 9.W.C 9.I.V 9.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	484 489	n a ⁵⁵ ◦ w i ³³	c v t + c v t	6-3/n 0/n 0/n + 57-1/Ø 0/n 0/n
789	Jinxing	that	no₅₅	n o ⁵⁵	141	a	243	107 887 1189	78	cent2004	4 7 8	AXT	NU5	6	6.N.C 6.U.V 6.5.T	1.6 3.0 1.0	0	484	n o ⁵⁵	c v t	6-3/n 0/n 0/n
790	Tuolo	that	bo₂₁	b o ²¹	139	f	241	257 887 1152	78	nort2724	1 7 8	AXT	PU3	8	8.P.C 8.U.V 8.3.T	1.6 3.0 1.0	0	486	b o ²¹	c v t	136-1/Ø 0/n 0/n
791	Enqi	that	vɯ₄₃	v ɯ ⁴³	143	d	245	451 944 1176	78	nort2724	3 7 8	AXT	BI3	3	3.B.C 3.I.V 3.3.T	1.6 3.0 1.0	0	486	v ɯ ⁴³	c v t	136-1/Ø 0/n 0/n
792	Ega	that	a₅₅po₂₁	a ⁵⁵ + p o ²¹	144	bc	246 247	997 1189 291 887 1152	78	nort2724	7 8 9 1 7 8	XT_AXT	A5_PU3	2	2.A.V 2.5.T 2._._ 2.P.C 2.U.V 2.3.T	3.0 1.0 0.0 1.6 3.0 1.0	0	485 486	a ⁵⁵ ◦ p o ²¹	v t + c v t	0/n 0/n + 136-1/Ø 0/n 0/n
793	Jinxing	that	lo₅₅	l o ⁵⁵	145	e	248	554 887 1189	78	cent2004	5 7 8	AXT	LU5	6	6.L.C 6.U.V 6.5.T	1.6 3.0 1.0	0	497	l o ⁵⁵	c v t	0/n 0/n 0/n
#
993	Gongxing	thin	bwa₂₁	b w a ²¹	210	a	306	257 462 997 1152	1400	nort2724	1 6 7 8	ACXT	PWA3	4	4.P.C 4.W.C 4.A.V 4.3.T	1.6 1.2 3.0 1.0	0	498	b w a - ²¹	c c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
994	Jinman	thin	po₄₂	p o ⁴²	210	a	306	291 887 1175	1400	nort2724	1 7 8	AXT	PU3	5	5.P.C 5.U.V 5.3.T	1.6 3.0 1.0	0	498	p - o - ⁴²	c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
995	Mazhelong	thin	pʰo₄₂	pʰ o ⁴²	210	a	306	264 887 1175	1400	sout2730	1 7 8	AXT	PU3	7	7.P.C 7.U.V 7.3.T	1.6 3.0 1.0	0	498	pʰ - o - ⁴²	c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
996	Dashi	thin	pow₄₂	p o w ⁴²	210	a	306	291 887 462 1175	1400	cent2004	1 7 6 8	AXLT	PUW3	1	1.P.C 1.U.V 1.W.c 1.3.T	1.6 3.0 1.1 1.0	0	498	p - o w ⁴²	c v c t	145-4/p 137-8/- 0/n 152-4/w 0/n
997	Zhoucheng	thin	pow₄₂	p o w ⁴²	210	a	306	291 887 462 1175	1400	sout2730	1 7 6 8	AXLT	PUW3	9	9.P.C 9.U.V 9.W.c 9.3.T	1.6 3.0 1.1 1.0	0	498	p - o w ⁴²	c v c t	145-4/p 137-8/- 0/n 152-4/w 0/n
998	Jinxing	thin	pow₄₂	p o w ⁴²	210	a	306	291 887 462 1175	1400	cent2004	1 7 6 8	AXLT	PUW3	6	6.P.C 6.U.V 6.W.c 6.3.T	1.6 3.0 1.1 1.0	0	498	p - o w ⁴²	c v c t	145-4/p 137-8/- 0/n 152-4/w 0/n
999	Tuolo	thin	bɯ₄₂	b ɯ ⁴²	210	a	306	257 944 1175	1400	nort2724	1 7 8	AXT	PI3	8	8.P.C 8.I.V 8.3.T	1.6 3.0 1.0	0	498	b - ɯ - ⁴²	c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
1000	Enqi	thin	pɯ₂₁	p ɯ ²¹	210	a	306	291 944 1152	1400	nort2724	1 7 8	AXT	PI3	3	3.P.C 3.I.V 3.3.T	1.6 3.0 1.0	0	498	p - ɯ - ²¹	c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
1001	Ega	thin	pu₄₂	p u ⁴²	210	a	306	291 868 1175	1400	nort2724	1 7 8	AXT	PY3	2	2.P.C 2.Y.V 2.3.T	1.6 3.0 1.0	0	498	p - u - ⁴²	c v t	145-4/p 137-8/- 0/n 152-4/w 0/n
#
794	Gongxing	this	ɣǝ₂₁	ɣ ə ²¹	146	d	249	780 1022 1152	1214	nort2724	3 7 8	AXT	GE3	4	4.G.C 4.E.V 4.3.T	1.6 3.0 1.0	0	504	ɣ ə ²¹	c v t	0/n 0/n 0/n
795	Jinman	this	nõ₅₅	n õ ⁵⁵	148	c	250	107 883 1189	1214	nort2724	4 7 8	AXT	NU5	5	5.N.C 5.U.V 5.5.T	1.6 3.0 1.0	0	502	n õ ⁵⁵	c v t	6-3/n 0/n 0/n
796	Mazhelong	this	ne₃₃ʦoŋ₂₁	n e ³³ + ts o ŋ ²¹	149	cf	250 251	107 1089 1161 15 887 801 1152	1214	sout2730	4 7 8 9 2 7 4 8	AXT_AXLT	NE4_CUN3	7	7.N.C 7.E.V 7.4.T 7._._ 7.C.C 7.U.V 7.N.c 7.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	502 500	n e ³³ ◦ ts o ŋ ²¹	c v t + c v c t	6-3/n 0/n 0/n + 59-9/t 0/n 19-5/- 0/n
797	Dashi	this	a₅₅ta₃₃	a ⁵⁵ + t a ³³	151	ab	252 253	997 1189 120 997 1161	1214	cent2004	7 8 9 1 7 8	XT_AXT	A5_TA4	1	1.A.V 1.5.T 1._._ 1.T.C 1.A.V 1.4.T	3.0 1.0 0.0 1.6 3.0 1.0	0	499 500	a ⁵⁵ ◦ t a - ³³	v t + c v t	0/n 0/n + 59-9/t 0/n 19-5/- 0/n
798	Zhoucheng	this	te₃₃le₃₁	t e ³³ + l e ³¹	153	be	253 254	120 1089 1161 554 1089 1162	1214	sout2730	1 7 8 9 5 7 8	AXT_AXT	TE4_LE3	9	9.T.C 9.E.V 9.4.T 9._._ 9.L.C 9.E.V 9.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	509 506	t - e ³³ ◦ l e ³¹	c v t + c v t	16-4/t 72-2/j 0/n 0/n + 141-4/l 0/n 0/n
799	Jinxing	this	lɯ₃₁	l ɯ ³¹	154	e	254	554 944 1162	1214	cent2004	5 7 8	AXT	LI3	6	6.L.C 6.I.V 6.3.T	1.6 3.0 1.0	0	506	l ɯ ³¹	c v t	141-4/l 0/n 0/n
800	Tuolo	this	djɯ₂₁	d j ɯ ²¹	152	b	253	145 570 944 1152	1214	nort2724	1 6 7 8	ACXT	TJI3	8	8.T.C 8.J.C 8.I.V 8.3.T	1.6 1.2 3.0 1.0	1	509	d j ɯ ²¹	c c v t	16-4/t 72-2/j 0/n 0/n
801	Enqi	this	nɯ₅₅	n ɯ ⁵⁵	148	c	250	107 944 1189	1214	nort2724	4 7 8	AXT	NI5	3	3.N.C 3.I.V 3.5.T	1.6 3.0 1.0	0	502	n ɯ ⁵⁵	c v t	6-3/n 0/n 0/n
802	Ega	this	a₅₅na₂₄	a ⁵⁵ + n a ²⁴	150	ac	252 250	997 1189 107 997 1156	1214	nort2724	7 8 9 4 7 8	XT_AXT	A5_NA2	2	2.A.V 2.5.T 2._._ 2.N.C 2.A.V 2.2.T	3.0 1.0 0.0 1.6 3.0 1.0	0	499 502	a ⁵⁵ ◦ n a ²⁴	v t + c v t	0/n 0/n + 6-3/n 0/n 0/n
